"name","brand","ean","price","grammage","category","sale","image"
"Schloss Böchingen Sekt halbtrocken 3x0,2l","Schlossböchingen","4013100940295","3.99","3x0,20l (1 l = 6,65 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/0187771/7447070_digital-image.png"
"Grand Sud Rotwein Merlot trocken 3l","NA","3500610032738","12.99","3l (1 l = 4,33 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/0386575/11354700_digital-image.png"
"Fuze Tea Schwarzer Tee Zitrone 0,4l","Fuze Tea","5000112667417","1.15","0,40l (1 l = 2,88 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/9014191/42465461_digital-image.png"
"Le Sweet Filou Rotwein Rouge Süß 0,75l","Le Sweet Filou","3263280119023","3.99","0,75l (1 l = 5,32 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/0242195/2446920_digital-image.png"
"Capri-Sun Orange-Peach 0,33l","Capri-Sun","4000177155417","1.29","0,33l (1 l = 3,91 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/0217256/3067700_digital-image.png"
"Effect Energy Drink 1l","Effect","4025127020430","2.59","1l","Getränke & Genussmittel","False","https://img.rewe-static.de/0079989/2956730_digital-image.png"
"Kaiserstuhl Weißwein Rivaner trocken 0,75l","Kaiserstuhl","4015736335001","2.99","0,75l (1 l = 3,99 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/0935632/26095303_digital-image.png"
"Kleiner Klopfer Fun Mix 25x20ml","Kleiner Klopfer","4029884011915","10.49","25x0,02l (1 l = 20,98 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/5282535/28600139_digital-image.png"
"MMchen Extra Sekt 0,2l","MM Extra","4011900801402","1.59","0,20l (1 l = 7,95 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/3860256/15498160_digital-image.png"
"Sodastream Getränkesirup 7up free ohne Zucker 440ml","SodaStream","8719128117294","4.99","440ml (1 l = 11,34 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/8415719/30818133_digital-image.png"
"Budweiser Budvar Premium Lager 6x0,33l","Budweiser Budvar","8594403417128","5.49","6x0,33l (1 l = 2,77 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/7179006/2266850_digital-image.png"
"Hohes C All-In-One Beauty 0,85l","Hohes C","4048517757389","2.49","0,85l (1 l = 2,93 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/7574044/44163448_digital-image.png"
"Mixery Bier+Cola+X 0,5l","Mixery","4002631028039","1.29","0,50l (1 l = 2,58 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/0019145/27692885_digital-image.png"
"Wilthener Goldkrone 0,7l","Wilthener","4012429001144","6.29","0,70l (1 l = 8,99 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/6650368/5581480_digital-image.png"
"Erben Spätlese Weißwein lieblich 0,75l","Erben","4001432005034","4.99","0,75l (1 l = 6,65 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/0316326/2551270_digital-image.png"
"Freixenet Rotwein Mia Tinto halbtrocken 0,75l","Freixenet","8410384901275","4.49","0,75l (1 l = 5,99 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/1102050/12086310_digital-image.png"
"Tres Reyes Rotwein Tempranillo-Syrah trocken 0,75l","NA","8437014028263","6.99","0,75l (1 l = 9,32 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/2834743/31978503_digital-image.png"
"Fuze Tea Grüner Tee Mango Kamille 1,25l","Fuze Tea","5000112666533","1.69","1,25l (1 l = 1,35 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/9012576/41232343_digital-image.png"
"Lipton Ice Tea Pfirsich 6x1,25l","Lipton","4062139009923","11.34","6x1,25l (1 l = 1,51 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/9062029/43256246_digital-image.png"
"Bullit Energydrink Fruity Taste Berry Mix 0,5l","Bullit","4337256386791","0.85","0,50l (1 l = 1,70 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/8698305/35152126_digital-image.png"
"Quelly Vita 10 ACE 6x1,5l","NA","4100060012435","8.94","6x1,50l (1 l = 0,99 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/3261292/33124513_digital-image.png"
"REWE Bio Smoothie Meal green 250ml","REWE Bio","4337256790901","1.59","250ml (1 l = 6,36 €)","Getränke & Genussmittel","True","https://img.rewe-static.de/9058099/42682909_digital-image.png"
"Volvic Touch Zero Wassermelone 6x1,5l","Volvic","3057640533143","11.34","6x1,50l (1 l = 1,26 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/8064195/41501422_digital-image.png"
"Chianti Superiore Toskana Rotwein trocken 0,75l","Poggio al Casone","8002153991053","7.99","0,75l (1 l = 10,65 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/7159544/3229970_digital-image.png"
"REWE Feine Welt Limoncello di Calabria 0,7l","REWE Feine Welt","4337256373487","8.99","0,70l (1 l = 12,84 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/8679013/35315684_digital-image.png"
"San Pellegrino Mineralwasser Medium 6x0,5l","San Pellegrino","8002270041853","3.9","6x0,50l (1 l = 1,30 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/0022685/7217130_digital-image.png"
"Mautner Markhof Pfirsich-Maracuja 0,7l","Mautner Markhof","9011900196732","3.49","0,70l (1 l = 4,99 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/2268858/28091329_digital-image.png"
"Schwip Schwap Zero 6x1,25l","Schwip Schwap","4062139025602","4.74","6x1,25l (1 l = 0,63 €)","Getränke & Genussmittel","True","https://img.rewe-static.de/9072252/43314515_digital-image.png"
"Heineken 0,33l","Heineken","87120462","1.19","0,33l (1 l = 3,61 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/0573002/17706210_digital-image.png"
"Hella ACE 6x0,75l","Hella","4102380028776","4.74","6x0,75l (1 l = 1,05 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/0903496/27797357_digital-image.png"
"Hella Kirsche 1,5l","Hella","4102380026147","1.29","1,50l (1 l = 0,86 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/0340099/9397720_digital-image.png"
"J Hettinger Weißwein Riesling QbA trocken 1l","J | Hettinger","4018300880419","3.99","1l","Getränke & Genussmittel","False","https://img.rewe-static.de/4672747/1218030_digital-image.png"
"REWE Bio Apfelschorle naturtrüb 0,75l","REWE Bio","4337256387361","1.39","0,75l (1 l = 1,85 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/7292476/29080291_digital-image.png"
"Schwip Schwap Colamix 0,33l","Schwip Schwap","4062139025138","0.89","0,33l (1 l = 2,70 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/8540722/32763174_digital-image.png"
"Hella Himbeere 1,5l","Hella","4102380029094","1.29","1,50l (1 l = 0,86 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/1111863/23054781_digital-image.png"
"Barefoot Weißwein Moscato süß 0,75l","Barefoot","85000016688","5.99","0,75l (1 l = 7,99 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/1333319/22128191_digital-image.png"
"König Pilsener 6x0,33l","König Pilsener","4100770003105","4.69","6x0,33l (1 l = 2,37 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/6641954/2550960_digital-image.png"
"REWE Beste Wahl der Rote Hagebutten-Hibiskus-Blütenteegetränk 1l","REWE Beste Wahl","42229308","0.85","1l","Getränke & Genussmittel","False","https://img.rewe-static.de/7679000/38658296_digital-image.png"
"Rabenhorst Bio Für das Immunsystem 0,7l","Rabenhorst","4004191501434","4.29","0,70ml (1 l = 6,13 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/0357220/23420085_digital-image.png"
"Volvic Mineralwasser Naturelle 6x0,33l","Volvic","3057640236488","3.54","6x0,33l (1 l = 1,79 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/2285713/23385157_digital-image.png"
"Capri-Sun Mango-Maracuja 0,33l","Capri-Sun","4000177172650","1.29","0,33l (1 l = 3,91 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/2130522/22608604_digital-image.png"
"Mumm & Co Sekt trocken 0,2l","Mumm & Co.","4011900514401","2.29","0,20l (1 l = 11,45 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/4547071/2936040_digital-image.png"
"Thomas Henry Pink Grapefruit 0,75l","Thomas Henry","4251760802892","1.79","0,75l (1 l = 2,39 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/8890459/38621371_digital-image.png"
"Adelholzener Mineralwasser Classic 6x1l","Adelholzener","4005906205371","4.14","6x1l (1 l = 0,69 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/0022663/21364684_digital-image.png"
"Granbeau Weißwein Chardonnay-Viognier 0,75l","NA","3700619325217","6.99","0,75l (1 l = 9,32 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/8345141/30278460_digital-image.png"
"Rockstar Energy Drink Original 0,5l","Rockstar","4062139004454","1.79","0,50l (1 l = 3,58 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/7861466/33881992_digital-image.png"
"Budweiser Budvar Imported Lager 0,5l","Budweiser Budvar","8594403350128","1.39","0,50l (1 l = 2,78 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/0587405/21751993_digital-image.png"
"Gatorade Sports Drink Blue Bolt 0,5l","NA","42469162","1.79","0,50l (1 l = 3,58 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/9160010/42827868_digital-image.png"
"Johnnie Walker Red 0,7l","Johnnie Walker","5000267014203","14.99","0,70l (1 l = 21,41 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/0108723/2409680_digital-image.png"
"REWE Beste Wahl Aqua Mia Sport Still 6x0,75l","REWE Beste Wahl","4388860231946","1.74","6x0,75l (1 l = 0,39 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/7293559/29603188_digital-image.png"
"Voelkel Bio Demeter Zitronensaft 0,2l","Voelkel","4015533045646","1.99","0,20l (1 l = 9,95 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/7672601/39747255_digital-image.png"
"High Mountains Sahnelikör 0,7l","High Mountains","4388844004917","5.49","0,70l (1 l = 7,84 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/2517329/1875150_digital-image.png"
"REWE to go Kombucha Zitrone Ingwer vegan 0,33l","REWE to go","4337256803021","1.69","330ml (1 l = 5,12 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/7597357/42818619_digital-image.png"
"Barefoot Rotwein Cabernet Sauvignon halbtrocken 0,75l","Barefoot","18341751017","5.99","0,75l (1 l = 7,99 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/1313068/17777660_digital-image.png"
"Bree Rosé Pinot Noir QbA feinherb 0,75l","Bree","4003301035968","5.49","0,75l (1 l = 7,32 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/0276900/3332200_digital-image.png"
"Effect Energy Drink Guava Massive 0,33l","Effect","4025127093168","0.79","0,33l (1 l = 2,39 €)","Getränke & Genussmittel","True","https://img.rewe-static.de/7715517/40671512_digital-image.png"
"Lambrusco Puglia Linea Vini Nero 0,75l","Lambrusco Puglia","8001929074716","2.99","0,75l (1 l = 3,99 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/5811058/3194650_digital-image.png"
"Volvic Tee Rote Früchte 6x1,5l","Volvic","3057640579783","11.34","6x1,50l (1 l = 1,26 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/8933916/39872550_digital-image.png"
"Grappa Cellini Oro 0,7l","Cellini","8005829000080","12.99","0,70l (1 l = 18,56 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/9687947/3673940_digital-image.png"
"Doppio Passo Grillo Weißwein DOC 0,75l","NA","4002859121710","7.99","0,75l (1 l = 10,65 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/8324950/29952434_digital-image.png"
"Freixenet Roséwein Mia Rosado halbtrocken 0,75l","Freixenet","8410384048055","4.49","0,75l (1 l = 5,99 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/2123786/24008232_digital-image.png"
"Havana Club Rum Especial 0,7l","Havana Club","8501110086196","15.99","0,70l","Getränke & Genussmittel","False","https://img.rewe-static.de/7588528/43104310_digital-image.png"
"Vio Bio Limo Orange 4x1l","Vio","5449000146526","7.16","4x1l (1 l = 1,79 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/2455462/24303536_digital-image.png"
"Capri-Sun Multivitamin 0,33l","Capri-Sun","4000177033708","1.29","0,33l (1 l = 3,91 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/9973219/45298325_digital-image.png"
"Hella Mineralwasser Lemon 6x0,75l","Hella","4102380039154","3.54","6x0,75l (1 l = 0,79 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/8024385/32704905_digital-image.png"
"Marathon Iso-Fitnessdrink 0,5l","Marathon","4388810057671","0.39","0,50l (1 l = 0,78 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/0517526/2474020_digital-image.png"
"Volvic Tee Minz-Geschmack 1,5l","Volvic","3057640450808","1.89","1,50l (1 l = 1,26 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/2666242/29523878_digital-image.png"
"Geldermann Sekt Rosé 0,75l","Geldermann","4008982644058","9.99","0,75l (1 l = 13,32 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/3206738/26414966_digital-image.png"
"Volvic Bio Früchtetee Rote Früchte Geschmack 0,75l","Volvic","3057640592713","1.69","0,75l (1 l = 2,25 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/9166150/43044394_digital-image.png"
"Fuze Tea Grüner Tee Mango Kamille 6x1,25l","Fuze Tea","5000112666540","10.14","6x1,25l (1 l = 1,35 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/9009878/42316989_digital-image.png"
"Henri Delacote Crémant de Loire Brut 0,75l","NA","3151330335717","8.99","0,75l (1 l = 11,99 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/3238966/26403606_digital-image.png"
"Lauffener Rotwein Schwarzriesling QbA halbtrocken 1l","Lauffener","4005670302085","4.99","1l","Getränke & Genussmittel","False","https://img.rewe-static.de/0569336/1848010_digital-image.png"
"REWE Beste Wahl Apfelschorle 0,5l","REWE Beste Wahl","4388844154643","0.69","0,50l (1 l = 1,38 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/2181715/23277857_digital-image.png"
"Gallo Rotwein Family Vineyards Zinfandel halbtrocken 0,75l","Gallo","85000002674","5.99","0,75l (1 l = 7,99 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/8985430/784030_digital-image.png"
"Captain Morgan Spiced Gold & Cola 0,25l","Captain Morgan","5000281073286","1.99","0,25l (1 l = 7,96 €)","Getränke & Genussmittel","True","https://img.rewe-static.de/7710158/39416838_digital-image.png"
"Finsbury Pink Premium Gin Wild Strawberry 0,7l","Finsbury","4062400309202","11.99","0,70l (1 l = 17,13 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/8417361/31312248_digital-image.png"
"König Pilsener 0,5l","König Pilsener","4100770059874","0.95","0,50l (1 l = 1,90 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/0017753/28068246_digital-image.png"
"REWE Beste Wahl Milder Multi 6x1l","REWE Beste Wahl","4337256250207","9.54","6x1l (1 l = 1,59 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/7898792/35216879_digital-image.png"
"REWE Beste Wahl Aqua Mia Plus Zitrone-Limette 6x0,75l","REWE Beste Wahl","4337256820080","4.14","6x0,75l","Getränke & Genussmittel","False","https://img.rewe-static.de/9090256/45313159_digital-image.png"
"1112 Weißwein Weissburgunder Trocken 0,75l","NA","4061443555003","4.99","0,75l (1 l = 6,65 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/8528382/32718944_digital-image.png"
"Alnavit Bio Sanddorn Muttersaft 330ml","Alnavit","42278993","4.49","330ml (1 l = 13,61 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/3604659/24644385_digital-image.png"
"Echter Nordhäuser Korn 0,7l","Echter Nordhäuser","4400065461109","6.49","0,70l (1 l = 9,27 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/3009971/2322920_digital-image.png"
"Granbeau Rosé Grande Cuvée trocken 0,75l","NA","3700619312897","6.99","0,75l (1 l = 9,32 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/8148947/41306795_digital-image.png"
"Osborne Veterano 0,7l","Osborne","8410337031080","12.99","0,70l (1 l = 18,56 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/1426307/20632547_digital-image.png"
"SilberQuelle Orange 1,5l","SilberQuelle","9010800903037","1.11","1,50l (1 l = 0,74 €)","Getränke & Genussmittel","True","https://img.rewe-static.de/0484146/1949700_digital-image.png"
"Sprite 0,5l","Sprite","5000112548129","1.35","0,50l (1 l = 2,70 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/1363805/25137878_digital-image.png"
"Wappenlese Rotwein lieblich 1l","Wappenlese","4337256756204","1.39","1l","Getränke & Genussmittel","False","https://img.rewe-static.de/1497013/21036445_digital-image.png"
"Freixenet Sekt Carta Medium Dry 0,75l","Freixenet","8410036810177","6.49","0,75l (1 l = 8,65 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/9993752/44186388_digital-image.png"
"Jagdfürst Kräuterlikör 0,7l","Jagdfürst","4337256407724","5.99","0,70l (1 l = 8,56 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/0119163/3246020_digital-image.png"
"Lipton Ice Tea Zitrone 6x1,25l","Lipton","4062139009947","11.34","6x1,25l (1 l = 1,51 €)","Getränke & Genussmittel","False","https://img.rewe-static.de/9159740/43256234_digital-image.png"
